dia,mes,anio,Tmax,Tmin
14,8,1974,17.8,7.1
15,8,1974,12,0.9
16,8,1974,13.8,-1.5
17,8,1974,13.8,4
18,8,1974,13.6,-3.2
19,8,1974,16.5,3.5
20,8,1974,20.7,2
21,8,1974,22.1,3.7
22,8,1974,26.8,7.4
23,8,1974,27.5,15.6
24,8,1974,19.5,8.5
25,8,1974,19.8,2.7
26,8,1974,20.2,12.7
27,8,1974,19.2,10.8
28,8,1974,13.9,1.6
29,8,1974,16.8,4
30,8,1974,11.4,3.8
31,8,1974,12.8,2.6
1,9,1974,15,-0.4
2,9,1974,12.3,-0.7
3,9,1974,15.7,-0.9
4,9,1974,17.3,0.7
5,9,1974,19.8,3.1
6,9,1974,15.2,1.4
7,9,1974,18.9,5.2
8,9,1974,15.9,5.4
9,9,1974,17.6,0.7
10,9,1974,20,1.2
11,9,1974,20.7,8.6
12,9,1974,15.8,11.7
13,9,1974,17.1,11.1
14,9,1974,17.3,8.6
15,9,1974,14.2,11
16,9,1974,22,9.8
17,9,1974,17.3,6.1
18,9,1974,19.4,10.2
19,9,1974,18.4,2.7
20,9,1974,20.6,8.6
21,9,1974,21.2,9.4
22,9,1974,15.9,7.3
23,9,1974,12.6,9.2
24,9,1974,14.2,11.8
25,9,1974,13.9,10.2
26,9,1974,23.1,5.7
27,9,1974,24,8.6
28,9,1974,21.8,8
29,9,1974,15.4,2.4
30,9,1974,16,2.7
1,10,1974,17.2,4.1
2,10,1974,19.2,6.9
3,10,1974,21.3,7.7
4,10,1974,19.8,8.2
5,10,1974,18.3,8.4
6,10,1974,22,1.1
7,10,1974,25.2,9.6
8,10,1974,26.6,10.3
9,10,1974,27.9,11.8
10,10,1974,27,11.4
11,10,1974,23,13.3
12,10,1974,22.8,13.1
13,10,1974,23.9,13.6
14,10,1974,27.4,12.7
15,10,1974,19.8,16.2
16,10,1974,16.5,9.7
17,10,1974,18.6,8.6
18,10,1974,23.5,6.1
19,10,1974,22.3,11.5
20,10,1974,19.2,5.3
21,10,1974,23.8,5
22,10,1974,25.9,13.7
23,10,1974,24.1,9.1
24,10,1974,16.1,5.6
25,10,1974,17.5,3.5
26,10,1974,22.6,10.3
27,10,1974,26.1,9.4
28,10,1974,23.8,13.3
29,10,1974,21.3,2.1
30,10,1974,28.7,7
31,10,1974,23.4,7.9
1,11,1974,23.6,7
2,11,1974,31,14
3,11,1974,33.6,17.3
4,11,1974,23.6,10.5
5,11,1974,20,2.1
6,11,1974,26,9.4
7,11,1974,27.8,12.5
8,11,1974,24,13
9,11,1974,26.2,11.9
10,11,1974,27.1,15.2
11,11,1974,25.4,15.3
12,11,1974,20.4,14.6
13,11,1974,24.7,11.6
14,11,1974,23.8,8.4
15,11,1974,25.9,10.3
16,11,1974,26.2,13
17,11,1974,29.3,13.7
18,11,1974,22,12.2
19,11,1974,23.6,5.9
20,11,1974,23.6,9.8
21,11,1974,23.3,9.6
22,11,1974,27.3,5.9
23,11,1974,31.8,13.3
24,11,1974,27.2,14.3
25,11,1974,29.6,14.1
26,11,1974,30.6,12.1
27,11,1974,22.8,10.3
28,11,1974,24.1,5.1
29,11,1974,24.6,14
30,11,1974,27.4,10.5
1,12,1974,24.8,16.1
2,12,1974,24.4,7.3
3,12,1974,25.7,5.9
4,12,1974,28.2,11.9
5,12,1974,30.4,13.4
6,12,1974,32.9,14.5
7,12,1974,33.3,16.7
8,12,1974,30.2,18.9
9,12,1974,23.2,13.8
10,12,1974,21.2,4.8
11,12,1974,16.6,11.1
12,12,1974,23.2,13.1
13,12,1974,25.5,10.8
14,12,1974,27.8,11.9
15,12,1974,28.6,15.2
16,12,1974,27.4,15.9
17,12,1974,23.3,7.9
18,12,1974,23.4,7.4
19,12,1974,26.7,12.3
20,12,1974,30,15.1
21,12,1974,32.3,18.5
22,12,1974,35.1,17.7
23,12,1974,35.3,19.4
24,12,1974,33,20.1
25,12,1974,32,20.4
26,12,1974,35.3,19.7
27,12,1974,28,14.2
28,12,1974,27.5,9.6
29,12,1974,29.8,11.4
30,12,1974,30.8,18.5
31,12,1974,23.7,9.7
1,1,1975,28.4,8.1
2,1,1975,32.6,16.1
3,1,1975,31.1,17.1
4,1,1975,29.5,19.1
5,1,1975,29.1,17.4
6,1,1975,29.3,18.8
7,1,1975,33.2,18.3
8,1,1975,32,15.5
9,1,1975,22.7,15.8
10,1,1975,19.3,14.4
11,1,1975,28.8,8.5
12,1,1975,29.7,15.8
13,1,1975,28.6,16.3
14,1,1975,32.8,16.1
15,1,1975,36.7,23.1
16,1,1975,31.1,19.7
17,1,1975,24.3,10.3
18,1,1975,23.8,6.5
19,1,1975,29.1,12.8
20,1,1975,31.4,16.1
21,1,1975,35.2,17.8
22,1,1975,34.7,20.2
23,1,1975,32.9,16.4
24,1,1975,30.9,20
25,1,1975,32.8,22.2
26,1,1975,36.3,20.5
27,1,1975,26.4,12.7
28,1,1975,27.5,11.7
29,1,1975,29.9,14.7
30,1,1975,29.9,19.4
31,1,1975,31,20.5
1,2,1975,32.2,22.8
2,2,1975,30.4,17.4
3,2,1975,31.9,19.8
4,2,1975,25.8,13.4
5,2,1975,26,12.1
6,2,1975,29.4,17.3
7,2,1975,31,17.7
8,2,1975,30.5,13.9
9,2,1975,35.4,19.3
10,2,1975,30,23.6
11,2,1975,24.4,19.7
12,2,1975,27.7,16.6
13,2,1975,29.3,16.1
14,2,1975,30.4,22.1
15,2,1975,25.6,16.2
16,2,1975,27,13.1
17,2,1975,30,14.4
18,2,1975,31.8,19.9
19,2,1975,29,19.9
20,2,1975,31.6,15.9
21,2,1975,30.6,16.9
22,2,1975,28.6,16.9
23,2,1975,30,19.6
24,2,1975,21.2,10.3
25,2,1975,23.6,7.3
26,2,1975,26.6,14.4
27,2,1975,29.8,13
28,2,1975,30.3,16.9
1,3,1975,32.8,7.2
2,3,1975,32.7,17.4
3,3,1975,32.8,20.9
4,3,1975,32.8,21.4
5,3,1975,25.7,17.4
6,3,1975,23.8,14.2
7,3,1975,23.7,9
8,3,1975,26.7,9.6
9,3,1975,29.3,13.4
10,3,1975,25.8,20.6
11,3,1975,28.6,17.9
12,3,1975,26.9,16.3
13,3,1975,21,18.9
14,3,1975,25.1,17.7
15,3,1975,23.2,14.9
16,3,1975,22.2,11.3
17,3,1975,25.9,17.6
18,3,1975,24.6,18
19,3,1975,21.6,12.4
20,3,1975,22.8,5.7
21,3,1975,24,12.3
22,3,1975,24.8,9.8
23,3,1975,23,12.5
24,3,1975,21.6,9.3
25,3,1975,21.9,8.4
26,3,1975,24.2,11.9
27,3,1975,26,14
28,3,1975,22.1,18.3
29,3,1975,25.3,16
30,3,1975,23.7,11.6
31,3,1975,24.2,12.6
1,4,1975,20.7,13.7
2,4,1975,23,8.6
3,4,1975,23.3,11.9
4,4,1975,23.9,13.9
5,4,1975,24.2,13.7
6,4,1975,25.2,15.8
7,4,1975,25.8,16.8
8,4,1975,19.8,9.7
9,4,1975,22.3,8.9
10,4,1975,22.8,9.8
11,4,1975,19.2,12.2
12,4,1975,20.6,7.6
13,4,1975,23.8,12
14,4,1975,20.1,7.3
15,4,1975,20.1,4.2
16,4,1975,22.6,10.3
17,4,1975,23.5,12.1
18,4,1975,23.5,8.5
19,4,1975,27.1,10.7
20,4,1975,27.6,16.3
21,4,1975,27.4,18.3
22,4,1975,23.5,12.4
23,4,1975,23.1,7.9
24,4,1975,25,9.3
25,4,1975,25,14.8
26,4,1975,21.8,15.6
27,4,1975,21,12.4
28,4,1975,22.6,14.9
29,4,1975,18.2,9.3
30,4,1975,14.4,1.7
1,5,1975,11.8,2.3
2,5,1975,17.2,6.4
3,5,1975,16,6.4
4,5,1975,17.6,2
5,5,1975,20.6,4.1
6,5,1975,22.1,11.1
7,5,1975,22.1,11.9
8,5,1975,24.6,13
9,5,1975,25.9,18.8
10,5,1975,21.8,17
11,5,1975,19.7,15.5
12,5,1975,18.2,13.2
13,5,1975,17,13.6
14,5,1975,14.9,8.8
15,5,1975,14.6,6.5
16,5,1975,14.3,3.2
17,5,1975,13.2,7.4
18,5,1975,16,1.7
19,5,1975,16.3,4.9
20,5,1975,17,3.9
21,5,1975,20.7,9.3
22,5,1975,22.6,9.7
23,5,1975,22.7,11.9
24,5,1975,23.4,12.1
25,5,1975,22.6,13.6
26,5,1975,20.1,12.5
27,5,1975,23.5,13
28,5,1975,24,12.3
29,5,1975,22.2,15.7
30,5,1975,21,12
31,5,1975,15.3,8.7
1,6,1975,10.8,5.9
2,6,1975,13.8,5.7
3,6,1975,14.2,1.5
4,6,1975,15.5,1.8
5,6,1975,15.8,4.7
6,6,1975,13.6,2.3
7,6,1975,15.8,1
8,6,1975,18.1,6
9,6,1975,18,8.3
10,6,1975,15.9,0.9
11,6,1975,17.6,4.3
12,6,1975,18.2,5.9
13,6,1975,16.9,1.4
14,6,1975,21.2,9.8
15,6,1975,22.6,9.8
16,6,1975,20.5,10.6
17,6,1975,20.6,7
18,6,1975,23.3,13.1
19,6,1975,22.5,12.1
20,6,1975,24.7,7.5
21,6,1975,18,11.8
22,6,1975,17.9,4.3
23,6,1975,17.6,7.7
24,6,1975,16.8,4.4
25,6,1975,14.5,4.1
26,6,1975,19.2,12.4
27,6,1975,18.2,4.8
28,6,1975,15.8,7.3
29,6,1975,14.3,5.4
30,6,1975,16,13.3
1,7,1975,15,11.2
2,7,1975,14.1,7.4
3,7,1975,17.6,5.8
4,7,1975,14.8,8.8
5,7,1975,13.1,4.8
6,7,1975,14.2,3.6
7,7,1975,18.4,7.2
8,7,1975,20.4,7.8
9,7,1975,21,6.9
10,7,1975,16.6,8.6
11,7,1975,12.4,6.8
12,7,1975,13,0.4
13,7,1975,12.6,4
14,7,1975,12.8,8
15,7,1975,9.4,2.2
16,7,1975,7.6,-1.3
17,7,1975,9.3,-0.7
18,7,1975,11.1,0.9
19,7,1975,14.4,2.6
20,7,1975,15.6,2.1
21,7,1975,14.3,0.1
22,7,1975,9.8,5.8
23,7,1975,11.7,3.1
24,7,1975,9.2,4.3
25,7,1975,7.6,1.2
26,7,1975,9.6,-2.5
27,7,1975,7.7,-2.4
28,7,1975,13.7,2.1
29,7,1975,14.6,1.4
30,7,1975,15.7,0.6
31,7,1975,18.8,3.9
1,8,1975,16.8,10.8
2,8,1975,15,7.1
3,8,1975,13.1,2.4
4,8,1975,11.6,1.9
5,8,1975,12.4,5.1
6,8,1975,10.1,1.9
7,8,1975,11.4,1.3
8,8,1975,12.9,2.4
9,8,1975,12.7,4.7
10,8,1975,13.2,8.7
11,8,1975,14,10
12,8,1975,19.6,6.6
13,8,1975,15.7,0.5
14,8,1975,14.6,1.9
15,8,1975,15,7.3
16,8,1975,19,0.9
17,8,1975,18.2,2.4
18,8,1975,17.9,8.6
19,8,1975,21.6,7.9
20,8,1975,20.1,10.3
21,8,1975,22.8,9.2
22,8,1975,15.2,11
23,8,1975,16.1,5.6
24,8,1975,12.1,5.6
25,8,1975,10.8,4
26,8,1975,15.4,3.1
27,8,1975,13,3
28,8,1975,17.4,1.7
29,8,1975,17.6,0.3
30,8,1975,20.7,2.9
31,8,1975,22,7.3
1,9,1975,23.8,8.9
2,9,1975,23.6,4.9
3,9,1975,22.7,11.3
4,9,1975,23.8,4.9
5,9,1975,20.8,8.3
6,9,1975,15.4,4.9
7,9,1975,16.3,3.7
8,9,1975,19.5,11.1
9,9,1975,18.8,4.2
10,9,1975,17.2,3.7
11,9,1975,16.6,5.2
12,9,1975,15.1,7.4
13,9,1975,15.4,8.9
14,9,1975,17.4,10
15,9,1975,19.8,2.7
16,9,1975,21,6.2
17,9,1975,22.1,9.5
18,9,1975,17.2,14.2
19,9,1975,18.2,14.7
20,9,1975,21,14.2
21,9,1975,16.5,6.9
22,9,1975,18.8,4.1
23,9,1975,23.3,5.9
24,9,1975,16.8,7.2
25,9,1975,13.8,1.5
26,9,1975,15.9,3.8
27,9,1975,19.8,8.4
28,9,1975,20.5,9.4
29,9,1975,17.2,11.9
30,9,1975,20.4,5.9
1,10,1975,13.7,8.6
2,10,1975,16,3.9
3,10,1975,21,5.8
4,10,1975,21.5,3.2
5,10,1975,22.6,8.4
6,10,1975,22.2,9.4
7,10,1975,16.8,9.9
8,10,1975,18.5,1.3
9,10,1975,18.8,5.6
10,10,1975,20.1,5.7
11,10,1975,22.3,7.9
12,10,1975,24,9.9
13,10,1975,25.1,7.3
14,10,1975,25.8,8.4
15,10,1975,26,9.4
16,10,1975,27.2,11.4
17,10,1975,27.8,11.2
18,10,1975,22.6,13.6
19,10,1975,17.8,11.4
20,10,1975,20.2,11.4
21,10,1975,20.7,9
22,10,1975,20.1,3.5
23,10,1975,24,7.4
24,10,1975,26.2,11.9
25,10,1975,25.3,13.1
26,10,1975,24.5,11
27,10,1975,22.8,6.4
28,10,1975,23.9,6.9
29,10,1975,24.4,8.9
30,10,1975,24.3,8.5
31,10,1975,22.6,9.7
1,11,1975,22.6,9.9
2,11,1975,23.2,10.9
3,11,1975,23,12.5
4,11,1975,23.9,12.1
5,11,1975,23.6,11.9
6,11,1975,19.5,16.2
7,11,1975,23.2,12.2
8,11,1975,20.2,11.6
9,11,1975,19.3,7.9
10,11,1975,21.2,6.2
11,11,1975,23,6.3
12,11,1975,31.7,11.3
13,11,1975,25.6,12.6
14,11,1975,33.1,17.9
15,11,1975,28.1,14
16,11,1975,24.8,7.1
17,11,1975,21.4,8.9
18,11,1975,25.5,3.9
19,11,1975,28.3,16
20,11,1975,26.2,13.9
21,11,1975,29.5,10.6
22,11,1975,28.8,17.7
23,11,1975,25.2,13.5
24,11,1975,28.6,10.5
25,11,1975,32.8,9.7
26,11,1975,32.5,20
27,11,1975,31.6,18.9
28,11,1975,30.5,16.4
29,11,1975,22.8,10.5
30,11,1975,24.8,8
1,12,1975,28.8,15.6
2,12,1975,32.4,16.8
3,12,1975,28.3,13
4,12,1975,33.2,18.8
5,12,1975,30.6,17.7
6,12,1975,34.8,17
7,12,1975,34.4,12.5
8,12,1975,26.4,10.3
9,12,1975,28.4,6.6
10,12,1975,33.2,14.9
11,12,1975,30,11.5
12,12,1975,34.2,16.8
13,12,1975,24.3,9.3
14,12,1975,29.7,9.1
15,12,1975,35,14.4
16,12,1975,30.6,12.4
17,12,1975,34.8,21.1
18,12,1975,37.5,23.6
19,12,1975,23.9,12.5
20,12,1975,26.8,12.3
21,12,1975,31.6,15.4
22,12,1975,33.4,15.4
23,12,1975,32.3,13.4
24,12,1975,33.2,14.9
25,12,1975,35.1,18.6
26,12,1975,32.8,16.2
27,12,1975,28.8,16.9
28,12,1975,28.4,8.4
29,12,1975,33.8,18.2
30,12,1975,35.6,16.3
31,12,1975,37.8,17.9
1,1,1976,34.4,19.2
2,1,1976,21.2,18.5
3,1,1976,32.1,16.9
4,1,1976,35.6,20.3
5,1,1976,26.8,18.8
6,1,1976,26.8,9.3
7,1,1976,26.8,13.5
8,1,1976,30.1,16.8
9,1,1976,33.4,19
10,1,1976,28.3,17.3
11,1,1976,33.1,17.8
12,1,1976,32.8,20.3
13,1,1976,26.8,17.9
14,1,1976,27.8,20.7
15,1,1976,30.3,14.9
16,1,1976,33.2,17.2
17,1,1976,35.3,22.5
18,1,1976,30.8,21.2
19,1,1976,28,19.8
20,1,1976,21.5,9.3
21,1,1976,22.5,8.7
22,1,1976,24.8,13.5
23,1,1976,30.6,15.8
24,1,1976,28.5,18.6
25,1,1976,27.4,13.2
26,1,1976,22.6,11
27,1,1976,23.8,9.3
28,1,1976,25.5,12.8
29,1,1976,27.8,15
30,1,1976,24.8,21.2
31,1,1976,31.8,20.4
1,2,1976,31.4,19.8
2,2,1976,27.2,15.8
3,2,1976,28.8,14.3
4,2,1976,25.7,16.7
5,2,1976,24.8,10.6
6,2,1976,27.8,11.2
7,2,1976,31,17.4
8,2,1976,26.1,14
9,2,1976,26.3,9.4
10,2,1976,26.4,12.6
11,2,1976,28,16.8
12,2,1976,30.2,18.3
13,2,1976,31.2,18.9
14,2,1976,32.8,21.1
15,2,1976,31,20.9
16,2,1976,31.2,20.9
17,2,1976,29.2,20.8
18,2,1976,29.4,19.5
19,2,1976,27.4,20.1
20,2,1976,26.8,19.8
21,2,1976,23.4,15.9
22,2,1976,28,12.2
23,2,1976,29.8,16.2
24,2,1976,31.7,18.1
25,2,1976,28.1,18
26,2,1976,28.1,16.3
27,2,1976,30.7,20.1
28,2,1976,28,19.7
29,2,1976,24.8,19.1
1,3,1976,24.8,12.2
2,3,1976,28.8,15.1
3,3,1976,26.7,17.5
4,3,1976,28.6,14
5,3,1976,29.4,19.7
6,3,1976,25.9,15.2
7,3,1976,27.1,13.1
8,3,1976,22.2,14.4
9,3,1976,20.8,16.5
10,3,1976,25.4,16.9
11,3,1976,25.9,18.8
12,3,1976,19.1,10.7
13,3,1976,19,6.1
14,3,1976,21,7.3
15,3,1976,25.2,11.3
16,3,1976,24.2,17.4
17,3,1976,26.8,17.2
18,3,1976,22.2,6.4
19,3,1976,20.4,11.6
20,3,1976,21.2,11.1
21,3,1976,24.6,8.6
22,3,1976,27.5,11.4
23,3,1976,22.8,15.4
24,3,1976,19.4,5.3
25,3,1976,18,8.1
26,3,1976,19.6,5.2
27,3,1976,18.8,4.4
28,3,1976,20.5,4.3
29,3,1976,23.8,6.8
30,3,1976,25.1,12.7
31,3,1976,17.7,10.8
1,4,1976,20,10.3
2,4,1976,22.8,6.8
3,4,1976,22.8,10.1
4,4,1976,23.2,15
5,4,1976,18.7,10.9
6,4,1976,19.9,6.5
7,4,1976,21.4,5.4
8,4,1976,19.2,10
9,4,1976,25.3,6
10,4,1976,21.6,5.7
11,4,1976,25.2,9.6
12,4,1976,26.2,9.7
13,4,1976,27.6,15
14,4,1976,26.8,16.4
15,4,1976,25.4,11.7
16,4,1976,18.2,13.7
17,4,1976,18.7,13.5
18,4,1976,20.8,16.8
19,4,1976,19.2,10.4
20,4,1976,15.1,11.2
21,4,1976,16.5,5.9
22,4,1976,16,4.1
23,4,1976,17.7,4.4
24,4,1976,21.1,10.7
25,4,1976,21.8,8.9
26,4,1976,23.6,7.7
27,4,1976,25.9,10.6
28,4,1976,24.4,10.9
29,4,1976,20,8.9
30,4,1976,19.2,4.6
1,5,1976,21.4,8.7
2,5,1976,23.9,11.7
3,5,1976,23.3,11.1
4,5,1976,24.6,10.9
5,5,1976,25.5,12.9
6,5,1976,23.4,15.5
7,5,1976,18,12.8
8,5,1976,16.8,5.3
9,5,1976,17.2,5.3
10,5,1976,19.3,6.1
11,5,1976,20.6,10.7
12,5,1976,20.3,8.7
13,5,1976,19.8,7.1
14,5,1976,21.7,12.4
15,5,1976,23.8,13.8
16,5,1976,18.2,13.8
17,5,1976,13.8,4.8
18,5,1976,14.7,0.4
19,5,1976,18.9,3.3
20,5,1976,15.5,1.2
21,5,1976,13.9,3.4
22,5,1976,15.8,2.7
23,5,1976,17.8,5
24,5,1976,19.1,7.3
25,5,1976,18.9,6.9
26,5,1976,16.6,6.9
27,5,1976,17.8,4.9
28,5,1976,19.3,11.9
29,5,1976,19.5,12.5
30,5,1976,18.2,8.8
31,5,1976,18.2,3
1,6,1976,16.8,6.8
2,6,1976,13.5,4
3,6,1976,11,-0.7
4,6,1976,10.3,2.9
5,6,1976,9.1,6.6
6,6,1976,13.1,7.8
7,6,1976,10.3,2.7
8,6,1976,10.2,0.3
9,6,1976,11,0.9
10,6,1976,10.2,-2.5
11,6,1976,12.8,-3.3
12,6,1976,13,1.1
13,6,1976,13,4
14,6,1976,12.1,1.9
15,6,1976,16.3,4.9
16,6,1976,10.5,1.8
17,6,1976,14.1,-0.8
18,6,1976,18.8,8.7
19,6,1976,16.5,2.7
20,6,1976,22.1,4.8
21,6,1976,24.9,12.9
22,6,1976,24.2,14.1
23,6,1976,24.1,14.7
24,6,1976,20.2,10
25,6,1976,14.1,5.6
26,6,1976,12.1,-3.6
27,6,1976,14.5,1.9
28,6,1976,14.6,-1.3
29,6,1976,9.8,-2.6
30,6,1976,11,-2.9
1,7,1976,11.2,-0.7
2,7,1976,15.4,0.5
3,7,1976,18.3,7
4,7,1976,14.6,-1.9
5,7,1976,14.4,-0.6
6,7,1976,16.3,-0.3
7,7,1976,8.6,4
8,7,1976,9.4,-4.4
9,7,1976,10.5,-4.7
10,7,1976,12.6,-3.6
11,7,1976,12.2,1.7
12,7,1976,14.5,-0.1
13,7,1976,14,-1
14,7,1976,13.7,-3
15,7,1976,17.1,1.9
16,7,1976,18.2,6.8
17,7,1976,19.4,2.9
18,7,1976,23.9,8
19,7,1976,24.8,13.9
20,7,1976,24.6,16.9
21,7,1976,22.2,14.8
22,7,1976,18.7,14.1
23,7,1976,16,12.2
24,7,1976,16.2,10.1
25,7,1976,12.4,7.9
26,7,1976,13.4,1.4
27,7,1976,15.6,3
28,7,1976,16.4,3.9
29,7,1976,16.6,11.2
30,7,1976,11.2,5.4
31,7,1976,12.9,2.8
1,8,1976,10.2,7.1
2,8,1976,11.8,8.1
3,8,1976,14.3,8.4
4,8,1976,13.5,10.1
5,8,1976,12.3,10.2
6,8,1976,14.2,9.9
7,8,1976,14.8,10
8,8,1976,15.1,8.4
9,8,1976,11.5,6
10,8,1976,13.5,2.4
11,8,1976,9,2.3
12,8,1976,12.2,1.6
13,8,1976,12.4,2.9
14,8,1976,11,-1.8
15,8,1976,15.8,3.4
16,8,1976,14.2,6.7
17,8,1976,12.6,4.8
18,8,1976,16.6,4.8
19,8,1976,15,3.6
20,8,1976,19.1,0.7
21,8,1976,21.1,7.8
22,8,1976,20.3,9.4
23,8,1976,21.6,6.3
24,8,1976,17.1,7.4
25,8,1976,14,8.1
26,8,1976,17.4,12.2
27,8,1976,17.4,11
28,8,1976,16.4,7.1
29,8,1976,17.8,4.4
30,8,1976,21.4,8.2
31,8,1976,19.8,8.6
1,9,1976,15.4,10.2
2,9,1976,16.5,9.8
3,9,1976,19.1,2.6
4,9,1976,10.2,2.6
5,9,1976,9.6,-0.8
6,9,1976,10.1,0.6
7,9,1976,10.4,3.9
8,9,1976,9.6,4.6
9,9,1976,12.4,5.2
10,9,1976,15.4,-0.4
11,9,1976,16.7,4.6
12,9,1976,15,2.1
13,9,1976,16.2,7.8
14,9,1976,20,4.9
15,9,1976,23.5,12.3
16,9,1976,20.1,8.5
17,9,1976,21.3,12
18,9,1976,16.8,0.9
19,9,1976,22.2,6.6
20,9,1976,25,9.2
21,9,1976,27.1,10.6
22,9,1976,21.8,5.2
23,9,1976,23,9.6
24,9,1976,22.5,9
25,9,1976,23.3,11.2
26,9,1976,25.6,8.9
27,9,1976,30.5,15.5
28,9,1976,30.4,18.8
29,9,1976,22.1,12.7
30,9,1976,22,5.4
1,10,1976,17.3,5.5
2,10,1976,18.8,6.7
3,10,1976,22.2,12
4,10,1976,19,12.2
5,10,1976,19.4,9.3
6,10,1976,20.8,9.6
7,10,1976,22.8,12.6
8,10,1976,20.1,13.9
9,10,1976,15.6,8.6
10,10,1976,16.6,3.4
11,10,1976,20.3,7.9
12,10,1976,22.8,9.4
13,10,1976,19.2,15.4
14,10,1976,22.8,15.7
15,10,1976,24,9.9
16,10,1976,24.8,15
17,10,1976,20.8,11.8
18,10,1976,18.2,6.3
19,10,1976,18.8,5.2
20,10,1976,18.9,4.6
21,10,1976,21.7,7.4
22,10,1976,22.6,12.9
23,10,1976,23.6,10.4
24,10,1976,22,12.7
25,10,1976,21.1,12.7
26,10,1976,19.2,10.1
27,10,1976,20.8,7.4
28,10,1976,23.2,10.8
29,10,1976,22.4,10.6
30,10,1976,17.8,15.2
31,10,1976,24.6,10.6
1,11,1976,23.4,8.7
2,11,1976,25.4,12.5
3,11,1976,24.3,15.1
4,11,1976,24.3,9.9
5,11,1976,19.6,11.4
6,11,1976,21,5.4
7,11,1976,23.2,9.2
8,11,1976,22.2,7.3
9,11,1976,24.5,8.1
10,11,1976,22.1,11.4
11,11,1976,18.5,13.8
12,11,1976,21.6,10.4
13,11,1976,23.8,12.4
14,11,1976,25,15.6
15,11,1976,26.4,18.3
16,11,1976,26.7,16.9
17,11,1976,21.2,16.8
18,11,1976,24.7,10.2
19,11,1976,30.1,13.5
20,11,1976,27.4,13.4
21,11,1976,22,7.9
22,11,1976,22.2,4.5
23,11,1976,21.4,12.1
24,11,1976,23.8,14.9
25,11,1976,23.6,8.9
26,11,1976,27.5,12.2
27,11,1976,32.5,15.7
28,11,1976,26.8,17.3
29,11,1976,23.9,14.1
30,11,1976,23.3,11.4
1,12,1976,22.8,11.1
2,12,1976,26.4,10.1
3,12,1976,30.8,14
4,12,1976,33.6,15.8
5,12,1976,30.8,13.4
6,12,1976,32.3,17.6
7,12,1976,25.2,14.2
8,12,1976,21.8,9.1
9,12,1976,22.8,13.2
10,12,1976,24.5,16.4
11,12,1976,29.9,13.6
12,12,1976,33.1,19.2
13,12,1976,25.4,17
14,12,1976,23.2,16.9
15,12,1976,22.2,17.4
16,12,1976,21.8,13.9
17,12,1976,27,13.3
18,12,1976,29.2,16.9
19,12,1976,23.8,17.3
20,12,1976,25.6,14.3
21,12,1976,26,15.2
22,12,1976,22.8,12.4
23,12,1976,28.2,13.8
24,12,1976,27.6,16.9
25,12,1976,29.2,18.7
26,12,1976,29,15.4
27,12,1976,26.8,15
28,12,1976,26.2,11.3
29,12,1976,28.4,17.7
30,12,1976,31.9,21.1
31,12,1976,29.4,22
1,1,1977,28,16
2,1,1977,26.8,16.6
3,1,1977,29,15.1
4,1,1977,27.8,15.4
5,1,1977,29.2,14.8
6,1,1977,32,20.6
7,1,1977,32.3,21.6
8,1,1977,35.1,20.6
9,1,1977,35.2,25
10,1,1977,29.4,19.2
11,1,1977,31.1,20.3
12,1,1977,28.6,18.9
13,1,1977,27.9,15.5
14,1,1977,30.2,20.8
15,1,1977,31.4,22.3
16,1,1977,30,21.6
17,1,1977,30.8,22
18,1,1977,31.4,22.1
19,1,1977,28.4,22.5
20,1,1977,30.2,21.3
21,1,1977,30.2,21.7
22,1,1977,31.3,18.9
23,1,1977,30.3,19.4
24,1,1977,26.5,18.2
25,1,1977,26.9,12.9
26,1,1977,29.5,14.4
27,1,1977,33.3,21.6
28,1,1977,30.1,21.4
29,1,1977,27.6,18.3
30,1,1977,21.8,15.2
31,1,1977,22,11.5
1,2,1977,18.7,15.6
2,2,1977,25.4,11.9
3,2,1977,29.1,14.8
4,2,1977,27.4,15.8
5,2,1977,29,16.8
6,2,1977,31.7,17.8
7,2,1977,30.9,19.3
8,2,1977,28.7,19.6
9,2,1977,27.4,17.7
10,2,1977,24.9,13.7
11,2,1977,21.6,12.8
12,2,1977,24.7,12.5
13,2,1977,25.3,17.9
14,2,1977,24.5,15.4
15,2,1977,23.2,15.4
16,2,1977,32.8,20.2
17,2,1977,25.9,18.5
18,2,1977,27.8,15.4
19,2,1977,28.8,20.9
20,2,1977,32.6,20
21,2,1977,23.6,20.1
22,2,1977,27,18.4
23,2,1977,26.4,20
24,2,1977,25.1,21.8
25,2,1977,27.1,19.6
26,2,1977,28.5,15.6
27,2,1977,30.7,19
28,2,1977,21.6,14.1
1,3,1977,20.2,7.2
2,3,1977,23,8.9
3,3,1977,25.6,12.6
4,3,1977,27.4,14.6
5,3,1977,24.8,16.2
6,3,1977,30.6,18.9
7,3,1977,27.4,18.4
8,3,1977,21.8,14.3
9,3,1977,24.5,18.4
10,3,1977,22.4,14.9
11,3,1977,22.5,9.6
12,3,1977,21.8,14.2
13,3,1977,24.1,13.5
14,3,1977,27.7,12.7
15,3,1977,29.8,17.2
16,3,1977,30.1,19.9
17,3,1977,31.4,15.6
18,3,1977,28.9,17.4
19,3,1977,28.1,15.7
20,3,1977,25.6,14
21,3,1977,26.4,18.4
22,3,1977,26.2,18.4
23,3,1977,25.2,13.7
24,3,1977,27.2,9.9
25,3,1977,29.8,13.9
